,0
-465.008810277,3831.18249452
-448.865172801,3705.02150092
-429.766951358,3563.55535017
-417.751546366,3420.08000566
-388.162835808,3288.61573396
-366.490202069,3153.6612314
-344.218233428,3026.03909912
-318.527234313,2903.3695572
-303.721034047,2782.43302077
-288.81930281,2665.55473277
-273.754763651,2555.94485333
-257.977737791,2450.76428484
-241.153239981,2357.78410933
-227.413146275,2268.30582251
-222.327012033,2183.77442411
-216.567689093,2102.80393623
-218.907095782,2025.24780759
-217.661669604,1948.28563397
-214.37892743,1875.86223331
-210.448263227,1805.66764533
-198.940438877,1742.50882759
-187.536232513,1681.85476325
-179.970700062,1621.96234382
-172.541100445,1562.10323486
-166.588743623,1509.00111045
-158.634932324,1456.9395594
-152.587491147,1405.25055945
-148.643124515,1357.73362827
-151.242637189,1307.59768971
-138.834926276,1262.07419183
-140.020547078,1223.18589993
-141.732668347,1182.03635391
-140.362798659,1145.20319319
-134.761045988,1106.08221581
-136.407604075,1070.38188002
-131.327512487,1038.93250344
-124.789747041,1006.79065349
-122.691114091,977.660664516
-117.68820642,923.556737343
-119.554601275,903.940370404
-118.82894983,878.09897537
-122.58629975,849.194031778
-128.153940459,817.945639237
-134.006766328,793.155751567
-145.763883788,772.935906737
-152.661353279,749.395269362
-152.538008529,726.992651903
-148.710286662,707.727142112
-152.167465307,690.911888686
-157.181797803,684.126585476
-162.066516395,676.589849062
-167.594209302,666.128174497
-165.633323451,651.812868576
-166.823405702,634.962344277
-165.293557374,620.302421835
-160.750020779,609.631759293
-164.923071351,596.492643457
-167.834531211,588.902534988
-164.657577299,584.873499668
-169.591677606,578.379825183
-169.152345941,578.318914348
-169.569951669,570.544772812
-172.256978084,544.562033113
-173.25885855,537.224656519
-169.808837051,529.152109116
-167.149655698,520.217220627
-165.307844169,513.288433641
-167.212783144,500.621939427
-168.176606071,495.418473971
-163.815805752,497.526222196
-155.557775781,496.588695756
-152.768980897,488.994992003
-151.903523881,477.628867036
-152.100502608,470.439567226
-154.763314909,465.670889826
-148.002257891,461.34528114
-205.01515426,695.819079619
-220.12527446,838.933592129
-217.218543757,901.985858552
-210.88607179,910.232536832
-208.282536713,895.467528506
-197.943968548,867.867150143
-191.710976522,839.761145782
-186.899809102,820.782433685
-184.92678811,801.511669999
-177.873112153,779.450112597
-171.514909147,763.109313123
-165.998818824,739.07139335
-157.410735849,720.929114435
-147.149746293,706.8773931
-142.699305329,684.259052624
-141.424792055,660.574358856
-140.606603437,641.011949278
-139.37615708,623.577567791
-137.062095077,609.462562159
-137.021505504,576.6911215
-134.208367052,560.851528442
-137.241929563,547.988204918
-137.742857014,531.431315157
-134.846571925,516.256910414
-126.999597121,501.113128068
-160.012120159,557.490750786
-170.210109206,592.881456612
-149.131531422,633.184851903
-134.606727769,651.106684719
-128.531037837,654.027002136
-117.543129667,652.923519516
-141.922916192,748.329846229
-149.499639019,810.069592878
-157.22498453,834.30212606
-154.300621846,833.115512525
-156.817584853,831.6621401
-152.661129064,818.459014052
-147.63564555,804.851946442
-134.226945118,792.477668295
-126.417160247,772.469891138
-122.954328443,753.750352136
-116.886638676,736.731030537
-107.59753903,717.475901515
-102.187208681,700.013506735
-100.915185718,695.952513318
-108.09838025,695.084721186
-109.068154848,686.203797415
-106.685285561,674.831162537
-99.1451197359,660.736231101
-91.4357615263,647.337307663
-87.9023778371,637.52534358
-30.8585835302,691.539204368
0.649302113554,714.026193477
-26.8913517715,817.709694364
-46.9538404408,864.231164426
-58.9835803696,875.789486564
-64.5835750663,865.965345061
-76.2298768463,854.372341052
-82.7262159596,838.718758385
-85.471626345,821.496665882
-101.938574312,851.069218278
146.092575431,1709.92439646
280.129159101,2160.98189266
340.133647074,2333.42608708
343.497597246,2345.54764298
340.065232127,2299.93323426
340.360210867,2213.34936567
161.716113722,3500.16844658
59.6277877129,4167.01679376
0.115646591213,4394.8651722
204.272646957,5165.3073055
313.846553306,5497.93182618
360.034950742,5491.08405985
360.689240241,5337.33987265
353.755059418,5148.63535171
315.505217736,4943.52513137
286.109028644,4737.48339502
250.3682063,4535.35633312
228.970082068,4335.88528556
208.655958419,4150.09354634
189.877533145,3972.26683754
165.244943112,3800.95615787
142.658196797,3637.93355381
124.145299803,3477.04665379
97.021839261,3327.22947715
84.5785819681,3184.29046722
81.7433946973,3051.62340957
77.5776063285,2920.32564338
71.5441761356,2792.7629572
73.2797796779,2676.19240449
71.2129271981,2565.67851372
63.2346201671,2460.86328897
52.7961250317,2360.82744147
54.0353169315,2267.27127205
54.0505108517,2178.81161861
51.7113404571,2089.71137383
38.8468070684,2004.67557001
35.6261152468,1927.24305599
35.0644988544,1851.13550433
36.145937949,1778.22903431
30.5731752679,1712.37475901
24.670239274,1647.4969073
19.3530013694,1586.00434429
8.54993545055,1525.05433776
-7.87546588349,1475.25876452
-11.3243298502,1414.43215675
-273.449276379,2871.60527212
-425.239224292,3648.11920153
-489.080764508,3934.89374565
-497.632799682,3934.74837165
-487.97815177,3853.99175808
-465.253720825,3687.4392518
-447.651662045,3523.89482874
-428.121559353,3371.57209799
-404.552113605,3227.56959512
-394.543183097,3088.25526415
-392.889160254,2961.20700394
-381.444369318,2839.82897033
-355.596838159,2724.84470276
-339.928891504,2611.63682199
-325.238945224,2510.03500392
-320.522622313,2414.89580373
-311.185051712,2323.88616816
-304.37881146,2236.82039182
-303.404268039,2148.44258444
-294.544392978,2063.09983752
-288.854852989,1985.4651227
-290.121775827,1905.96126417
-285.001549638,1827.94367012
-283.483552042,1750.51010639
-287.605007067,1675.5976683
-287.182044398,1608.40019332
-287.800115563,1542.91809301
-280.826614403,1482.45804568
-278.093947692,1427.00826167
-275.364589804,1372.41340539
-270.373543249,1325.07538205
-270.408138521,1286.39843468
-263.001096657,1246.2259924
-251.310162551,1207.81123731
-234.711131814,1179.57382245
-231.870894401,1148.48505916
-221.403089261,1119.7976655
-218.344255535,1084.56999075
-213.759637476,1052.64348905
-209.842131203,1018.26947477
-208.157623769,983.227109848
-199.363415328,951.089160373
-217.046703071,952.43784452
-223.815572521,938.953542986
-220.09344191,916.251373332
-218.255553686,894.505083928
-206.225339339,878.672585387
-198.1818317,859.533455473
-186.880425668,838.213968428
-180.680414957,816.203630286
-179.951225522,797.847503995
-178.92807386,783.416825609
-179.489175346,767.918405437
-177.751829511,751.41066327
-176.02695104,725.186781357
-165.549889049,718.932842333
-176.740738859,736.97216462
-162.95353179,796.618580395
-150.925324624,822.912768623
-143.586314442,827.78754954
-132.743858986,799.263198707
-124.014521686,793.742722608
-114.39479986,781.055477273
-136.877369131,832.808415948
-142.463016263,865.099526897
-147.946033804,868.729500985
-151.030293815,854.397202183
-142.817677078,840.789534959
-130.110531604,824.612249098
-120.661728496,809.589032726
-116.64532057,793.076252066
-117.512767915,776.437038841
-97.5312299837,772.784186018
-87.8259639041,760.068342158
-82.5988623514,746.310328304
-80.4978775585,738.974499028
-73.775065148,729.544863899
-73.7082779019,715.722287794
-76.3527280961,701.903193454
-81.1109797298,694.101000207
-77.577349619,736.440496601
-71.8313880737,751.462583736
-63.3236828054,753.08632039
-53.703498929,748.853609991
-46.3430873625,735.785033821
-40.6370848434,720.938106216
-39.1894929545,704.94795938
-34.930761865,692.329345065
-30.186179038,676.685697994
-29.6132194866,662.402341723
-35.8133842034,644.466589398
-40.6615525187,625.765186084
-41.0415382944,611.343266512
-37.8881659508,597.352192823
-35.8824601725,580.327385763
-30.35043396,564.102550998
-26.6309846208,552.205542743
-21.4097032735,542.021383385
-16.7883131596,538.118572001
-11.5382784452,508.389076281
-11.287329584,504.466309901
-8.29836595292,500.468471705
-0.674353226879,498.552212486
-2.09029548936,500.876074004
-8.80286034588,500.857677332
-19.8876959761,496.261615882
-25.0722255143,487.999608068
-30.8758460657,474.317609379
-37.6766095186,465.029651331
-44.973587997,462.177905455
-53.8167546403,453.538180872
-63.3961620651,449.588424682
-64.5047543638,447.164454861
-62.8763556092,449.100880001
-64.0896585601,446.996981011
-74.2696176848,446.321153208
-81.2271725105,442.015450662
-76.9820240247,440.056362438
-71.4871800457,431.064705117
-69.6347615694,420.472195063
-72.5383244425,414.80775367
-74.519211392,407.415051314
-74.2967944918,401.586649458
-68.167551302,401.848112325
-68.8622165308,404.66493836
-71.7169582337,401.975875814
-73.7513389601,393.75051454
-69.1848015379,390.14050512
-73.7666548784,387.034074076
-78.5041328538,385.39774441
-85.5649848891,380.393696471
-80.6544894712,377.408392464
-79.2084631506,384.81817342
-83.2165882448,394.796997161
-84.3609098164,394.499689479
-83.5195140246,397.737602948
-82.8933243788,402.912255436
-89.0281662535,438.978317585
1.4257439366,542.385853642
50.4007014058,592.4118278
69.1720251543,604.821379676
70.2136623214,598.347592118
67.2165791591,590.335486723
60.3150458652,580.135960745
56.5456227757,572.630120093
47.2309544515,570.908025736
42.315659684,567.448963931
36.7595514395,563.295054233
40.4807151016,560.806817626
41.4922766993,561.329930968
43.5014688386,559.850179027
40.9983791769,562.293482169
22.8184080134,604.39876975
9.11103728395,629.783171595
3.06952032282,644.846727145
0.812477549339,655.673061588
-2.03575134165,657.869863655
-2.04093819306,654.278534414
-4.17534390543,644.501872948
-13.0333610136,637.875491364
-11.2750001183,644.059223358
-9.14908462169,647.96397793
6.43764866204,654.769854294
78.1729140787,697.16213875
324.029441985,985.050187447
756.093438916,1411.59210437
1176.85475907,1762.81601532
1787.25138039,2178.12791754
2745.81013427,2808.43785316
3916.84791828,3602.6175093
5406.48474585,4572.22972217
7418.15152143,5812.24280803
9912.96726927,7532.44786831
12861.3159063,9684.63890769
16127.4449892,11982.4436358
19624.4450688,14447.6185834
23186.1057834,16890.0515218
26623.6509956,19176.4096816
30001.6705237,21227.450161
33337.4479673,22949.6208308
36461.6908043,24568.8908155
39714.5220192,26380.9548064
42906.84462,28523.9734268
45976.086734,30755.5437826
49267.2950709,32836.8772459
52547.8902482,34875.1392104
55057.8186797,37357.375027
57365.49194,39376.8223313
59344.8506502,40602.4748769
61390.6636096,41055.3246644
62879.487386,40979.4360615
63388.3505498,40795.3331804
63574.71931,41160.7827683
63593.6290857,41794.4259863
63393.558216,42192.9496616
63013.4843107,42442.8648643
62973.7985847,42821.2100132
62952.4187695,43349.0342537
62593.7235981,43678.9622154
62124.3913424,43837.3846155
61379.1752626,43828.6498194
60341.2137107,43600.1119412
59076.4852678,43245.6551171
57405.626178,42590.403892
55378.982911,41473.8724904
53464.618201,40559.3422179
51716.3688219,39769.3831249
50086.0417073,39026.8096795
48456.9034064,38119.0222811
46877.3765051,37166.0929457
45593.5305775,36537.1215637
44488.2260926,36137.3958223
43482.4450684,35933.5141327
42475.4183527,35433.7613275
42016.3961864,35007.6142694
42173.4621362,35277.6851668
42613.9512809,36075.0321597
43411.5437051,37493.8429707
44503.8938091,39188.7836482
45602.0014459,40840.5165157
46528.2603292,42420.1819146
47330.3567688,43877.5107062
48016.8063014,45058.8405632
48559.7455473,45419.1680608
48786.3861398,45070.1185322
48573.1833583,44270.7803995
47890.897945,43397.4813362
46756.3234936,42548.0595591
45138.4091151,41612.2932528
43280.3588124,40526.788779
41286.3172401,39352.8101965
39294.2004482,38142.6232811
37343.9431089,36993.0579289
35482.6263543,35929.2105614
33784.0596248,34900.2817307
32558.3512875,34294.0850196
31665.305391,34053.7367116
31022.5775929,34262.4924063
30652.1876986,34873.4651598
30704.726621,35770.2380771
30925.3514507,36709.620822
31372.2366573,37443.9058898
31805.0558291,38031.623561
31919.5325608,38514.29491
31875.8469187,38978.8025157
31615.4357975,39430.0302477
30902.6238751,39569.081925
29790.0676639,39310.1495873
28553.6523522,38504.488629
27421.1794083,37466.6384818
26183.5664219,36541.759624
24993.449579,35928.1420068
23988.3374922,35697.4766255
23176.0301687,35376.8005145
22300.6977475,34700.6883441
21404.4131418,33854.6155062
20713.3761577,33107.7236487
20136.8944352,32777.7716795
19708.0240597,32634.6893094
19373.9996983,32359.4321111
18871.2840599,31976.1653099
18122.8876402,31522.6140912
17110.6003515,31404.4365528
15783.0326226,31400.2261085
14462.8130737,31037.1069555
13114.8621486,30388.6288302
11839.0001988,29554.1115442
10626.0779849,28750.0259759
9661.97910809,27853.5600306
8928.63396131,26877.4187667
8394.61630641,25810.5700857
7751.92213789,24810.0611151
6579.97005936,24036.5041265
5283.38927042,23392.9945253
3724.81457257,23117.3404024
1787.11684348,23233.3152663
104.349250773,23166.1412527
-1307.43093443,23223.1933713
-2657.39356743,23634.8555477
-3722.38170852,24016.9524824
-4236.83550924,24021.2409398
-4361.31040599,23779.468466
-4077.33334506,23975.6886578
-3164.55203078,24768.1164466
-1532.51695872,25988.017696
593.604318545,27512.5035825
3125.27539216,29200.4624104
5891.69681348,31052.6598304
8753.83267658,32892.9335741
11630.2053743,34567.9683527
14308.200055,36090.1378071
16858.6492984,37494.1633824
19271.8950178,38855.1505161
21186.77898,39923.3891021
22483.8633926,40620.4088649
23800.7429837,41151.0498563
25237.1265218,41553.5256747
26378.234912,41673.0610319
27261.9226417,41568.681942
28289.7417376,41418.6553486
29235.7682549,41249.9636393
29543.031277,40816.0169863
29141.5176379,40291.3100015
28477.2800023,39655.8540493
27419.0946114,38895.503054
25851.5640234,38026.797589
23401.1624007,39234.3943634
19368.0663412,41822.3996409
16752.8725707,42438.1732951
15105.0201866,42012.881455
14183.3677357,41420.7952615
13923.4157836,40795.1963785
14069.9983811,39891.7260799
14411.3404114,38900.3965471
15079.1972335,38039.5332108
16143.6189735,37585.1348866
17387.9558716,37597.6064029
18238.3735892,37656.1574248
18668.3080599,37946.0190897
18965.3381112,38318.634899
19156.5951677,38699.2024262
19200.3631763,38668.7814591
19211.9000009,38204.2729789
19213.7585174,37637.2617391
18990.8547169,36982.6170646
18518.4670241,36366.4443786
17982.4427046,35494.3073758
17325.197811,34290.2266111
16595.7456051,32998.9451881
15815.3642217,31798.468256
15019.5478774,31000.8214008
14282.4830849,30097.4109071
13661.4701431,29010.0654196
13060.8299937,27826.2536216
12705.2947098,26900.6729093
12536.6825823,26226.4617197
12507.5032582,25617.1350837
12656.4945552,24992.7871676
12837.5133386,24421.530921
13404.8244044,24104.6209864
14393.9940107,24354.9195827
15726.4531711,24882.3379066
17192.194394,25439.5229785
18873.5255447,26284.117825
20603.1818589,27480.7471836
22258.5621074,28657.1238864
23640.087919,29373.7061414
24862.9539489,30032.7313257
25875.4685936,30538.562478
26654.0155003,32209.9935022
28009.468423,33789.2482768
29542.9271767,34745.4913515
31508.3522501,35520.9215346
33689.8737008,36263.4771492
36187.9704197,36727.484982
39176.3939182,37235.7686727
42174.5116871,37886.2520454
44817.8352354,39097.3287786
47017.1986037,40968.5565517
49085.5594166,42914.5934534
50156.1437629,45045.8036339
50841.7893669,46259.0576026
51444.9401798,47196.9166663
51422.0917211,49275.6686526
49354.1816472,50584.3973311
46693.1583035,50452.658623
43886.2023455,50703.3007256
41110.7771408,50083.6769208
38542.4201728,48857.1945578
36370.3249747,47451.0670847
34569.9889213,46003.2158805
33120.086812,44518.8684051
31883.6801332,43080.9352852
31032.4425356,41744.5882363
30507.2266913,40649.5635335
30084.2242749,39775.0109876
29728.5880183,38860.8383549
29450.8570555,38003.0745742
29149.9961071,37199.4632452
28807.3439265,36514.0540506
28386.2755758,35868.0267726
27960.5095187,35278.7867257
27567.233303,34792.4793293
27072.2418137,34352.7358887
26648.0819494,34001.323623
26275.0246902,33646.9801278
25827.6874079,33180.2654756
25275.4247975,32795.3699401
24754.2835116,32729.2711261
24293.9842475,32906.159701
23687.945025,32991.042785
22785.3338328,32644.7401979
21885.0309096,32143.5095959
21061.5314068,31653.1561015
20220.136641,31379.3041886
19365.9676786,31245.676317
18643.4855527,31393.8088881
